tops	1
childish	-1
accomplished	1
conciliate	1
selfish	-1
fantastic	1
accident	-1
hacked	-1
consent	1
regretted	-1
fair	1
ill	-1
big	1
humour	1
uplifting	1
attacks	-1
struggles	-1
sin	-1
enlighten	1
inefficiency	-1
fuckface	-1
rotflmfao	1
excuse	-1
bargain	1
insipid	-1
sincerest	1
fad	-1
lobbying	-1
rob	-1
intimidation	-1
overjoyed	1
disapproved	-1
funnier	1
notorious	-1
stopped	-1
scary	-1
shocking	-1
terrorists	-1
thrilled	1
repercussion	-1
mocks	-1
spacious	1
feeling	1
surviving	1
honoring	1
exaggerating	-1
downcast	-1
bias	-1
funerals	-1
risk	-1
wavering	-1
await	-1
appreciate	1
best damn	1
misrepresented	-1
struggling	-1
mocking	-1
honest	1
oops	-1
ungenerous	-1
secures	1
freedoms	1
impeachment	-1
admonished	-1
complain	-1
nosey	-1
recognition	1
transgressed	-1
adventures	1
hater	-1
relieving	1
predatory	-1
scream	-1
green washing	-1
corrupt	-1
durable	1
want	1
exempt	-1
dying	-1
wooo	1
wonderfully	1
idiocy	-1
invasion	-1
motivate	1
neglecting	-1
delighting	1
woow	1
bad	-1
steadfast	1
penalizes	-1
lucrative	1
fervent	1
blocked	-1
bravery	1
pollute	-1
purest	1
abused	-1
risky	-1
humerous	1
unstable	-1
badness	-1
verdict	-1
noisy	-1
oks	1
favourably	1
rant	-1
odd	-1
marvelous	1
rigorously	1
mourn	-1
assault	-1
affectionate	1
appropriate	1
infecting	-1
compliment	1
lame	-1
discriminatory	-1
solutions	1
kill	-1
delights	1
violated	-1
sarcastic	-1
aboard	1
absentees	-1
dirtier	-1
encouragement	1
approval	1
terrorist	-1
bloated	-1
huge	1
slip	-1
warnings	-1
heartbreaking	-1
intimacy	1
thwarting	-1
vindicate	1
unbearable	-1
deaths	-1
manipulating	-1
adoringly	1
wtff	-1
strength	1
donates	1
lapse	-1
poverty	-1
cheered	1
vomit	-1
thwarts	-1
foreclosure	-1
aura	1
redeemed	1
glad	1
disorders	-1
aching	-1
lawsuit	-1
unhealthy	-1
limited	-1
underestimated	-1
provoke	-1
luck	1
misplaces	-1
praises	1
oxymoron	-1
underperform	-1
grieved	-1
riots	-1
deplore	-1
shaky	-1
blackmailed	-1
sexistic	-1
dodgy	-1
lurking	-1
abusive	-1
plague	-1
convivial	1
outrage	-1
misrepresenting	-1
slumping	-1
condemns	-1
perturbed	-1
passive	-1
funky	1
deportation	-1
calming	1
brilliances	1
provoking	-1
ouch	-1
solved	1
allergic	-1
fatalities	-1
prisoner	-1
generous	1
banned	-1
confidently	1
jocular	1
vitamin	1
robust	1
contemptuously	-1
lonesome	-1
intricate	1
suffered	-1
arrest	-1
criticising	-1
manipulation	-1
charisma	1
seduced	-1
criticizing	-1
unhappy	-1
lethargy	-1
accepts	1
explorations	1
apologizing	-1
loves	1
sunshine	1
chagrin	-1
reliable	1
dire	-1
doubtful	-1
chastise	-1
disinclined	-1
rebel	-1
forgotten	-1
misconducting	-1
troubled	-1
infuriated	-1
cool	1
neglected	-1
irreproducible	-1
resentful	-1
destruction	-1
gruesome	-1
obstructs	-1
complained	-1
invulnerable	1
lobbied	-1
cheats	-1
expel	-1
elegant	1
deferring	-1
pressure	-1
violence-related	-1
succeed	1
exacerbates	-1
melancholy	-1
propaganda	-1
garbage	-1
careful	1
pure	1
kind of	-1
visions	1
honor	1
sympathetic	1
negativity	-1
impeding	-1
abuses	-1
imperfect	-1
unequal	-1
demoralized	-1
fervid	1
visioning	1
unintentional	-1
misplaced	-1
sincerely	1
rescue	1
hell	-1
gains	1
battle	-1
fuked	-1
disappointing	-1
distrust	-1
cheerfully	1
atrocious	-1
stolen	-1
shock	-1
focused	1
agreeable	1
attract	1
engage	1
enlightens	1
blockade	-1
hopelessness	-1
squandering	-1
healthy	1
ignorance	-1
combat	-1
modernize	1
mourns	-1
exonerates	1
harsher	-1
severely	-1
grants	1
restrict	-1
fraud	-1
euphoric	1
calmed	1
oversold	-1
flaw	-1
snubbing	-1
apologising	-1
timid	-1
magnificent	1
liar	-1
top	1
honoured	1
devastation	-1
abuse	-1
shocks	-1
broke	-1
clearly	1
infracts	-1
illegitimate	-1
blessings	1
apprehensive	-1
committing	1
disgraced	-1
dump	-1
incensing	-1
refined	1
postpones	-1
flop	-1
gaining	1
sedition	-1
felonies	-1
terror	-1
discarding	-1
impressed	1
refusing	-1
succeeded	1
joy	1
amusement	1
unmotivated	-1
chastises	-1
tender	1
deceives	-1
warning	-1
alive	1
medal	1
crowding	-1
substantially	1
worsened	-1
arrogant	-1
discriminated	-1
bankrupt	-1
badly	-1
ardent	1
bitch	-1
unsuccessful	-1
forgetful	-1
adventure	1
spiritless	-1
ungrateful	-1
intrigues	1
prosperous	1
fraudster	-1
strong	1
tense	-1
resigned	-1
hysterical	-1
loomed	-1
balanced	1
goodwill	1
unappreciated	-1
polluters	-1
compelled	1
oversell	-1
gain	1
mongering	-1
misunderstood	-1
unravel	1
harsh	-1
playful	1
heavenly	1
ostracized	-1
disputed	-1
disturbed	-1
zealots	-1
enjoyed	1
skeptics	-1
rejoicing	1
courtesy	1
lugubrious	-1
wishes	1
rich	1
smile	1
cherished	1
war	-1
dreading	-1
accidental	-1
wicked	-1
lethality	-1
homeless	-1
oppressed	-1
protesting	-1
restless	-1
rejoices	1
evergreens	1
barrier	-1
blurry	-1
stops	-1
slaves	-1
acclaimed	1
longing	-1
sue	-1
brainwashing	-1
lowest	-1
error	-1
boycotting	-1
conflictive	-1
exasperated	-1
dangerous	-1
wrongfully	-1
scared	-1
hardier	1
champions	1
sinful	-1
aggressive	-1
transgress	-1
dislike	-1
collide	-1
ambivalent	-1
excruciatingly	-1
astounded	1
well-established	1
dithering	-1
exonerating	1
scandals	-1
haunts	-1
lovelies	1
anticipation	1
fever	-1
rape	-1
greenwasher	-1
panic	-1
unclear	-1
grant	1
enraged	-1
avid	1
resolved	1
disputing	-1
failures	-1
guilty	-1
spiteful	-1
snub	-1
indoctrinates	-1
contending	-1
slicker	1
misreporting	-1
distinguished	1
well-groomed	1
discounted	-1
suited	1
banish	-1
joyless	-1
kidnapping	-1
irrational	-1
energetic	1
strongest	1
desirable	1
brooding	-1
philanthropy	1
jackasses	-1
keen	1
embarrass	-1
unemployed	-1
suitable	1
defects	-1
wtfff	-1
punish	-1
defenseless	-1
inflicts	-1
applauded	1
groaned	-1
festive	1
admit	-1
promoted	1
corpse	-1
chides	-1
cares	1
unsatisfied	-1
struggled	-1
indoctrinated	-1
axe	-1
suffers	-1
envy	-1
rigorous	1
darkest	-1
steals	-1
contaminants	-1
tremor	-1
overwrought	-1
upset	-1
murky	-1
retard	-1
irresistible	1
achievable	1
anguished	-1
outstanding	1
hysteria	-1
controversy	-1
tits	-1
ache	-1
irritates	-1
bullying	-1
scoop	1
benefactor	1
screamed	-1
criticised	-1
exultantly	1
sophisticated	1
insomnia	-1
liars	-1
benevolent	1
doom	-1
responsible	1
intimidating	-1
agrees	1
apathetic	-1
tragic	-1
slam	-1
dreary	-1
disgrace	-1
convinced	1
animosity	-1
harmoniously	1
blocking	-1
harshest	-1
treasonous	-1
insensitivity	-1
respects	1
shameful	-1
disrupted	-1
perjury	-1
horrid	-1
prblm	-1
refines	1
relishing	1
disorder	-1
failing	-1
drop	-1
tragedy	-1
demoralizes	-1
treason	-1
disregards	-1
exploits	-1
agreement	1
inadequate	-1
warmness	1
wrongly	-1
revengeful	-1
awards	1
not good	-1
smiling	1
promises	1
walkout	-1
restricts	-1
improved	1
protest	-1
fraudsters	-1
defect	-1
progress	1
breaches	-1
bribing	-1
spam	-1
kudos	1
breaching	-1
fearful	-1
willingness	1
triumphant	1
ruined	-1
victimized	-1
harmonious	1
sincere	1
rewarding	1
ensuring	1
famine	-1
inspired	1
welcomes	1
courageous	1
evacuates	-1
unscientific	-1
disability	-1
thoughtful	1
silencing	-1
losing	-1
cutback	-1
haunt	-1
scam	-1
accessible	1
coercion	-1
harms	-1
solve	1
victim	-1
courageousness	1
unbelieving	-1
embarrassment	-1
remorse	-1
fulfills	1
unified	1
inadvertently	-1
clear	1
improves	1
pretends	-1
side-effects	-1
charitable	1
hesitant	-1
woebegone	-1
gained	1
contaminated	-1
rightful	1
misclassify	-1
simplicity	1
angers	-1
prison	-1
flu	-1
cornered	-1
vile	-1
favorite	1
troubles	-1
frustrates	-1
pensive	-1
complimented	1
downside	-1
confusing	-1
motivated	1
celebrating	1
self-deluded	-1
outnumbered	-1
flees	-1
tragedies	-1
positively	1
enemies	-1
hideous	-1
determined	1
contemptuous	-1
paradise	1
dragged	-1
crime	-1
jesus	1
squelched	-1
fight	-1
ostracize	-1
environment-friendly	1
pique	-1
pissing	-1
forgiving	1
no	-1
inviting	1
boycott	-1
stressor	-1
troubling	-1
sustainably	1
protests	-1
modernizes	1
ruin	-1
imposed	-1
matter	1
fucking loves	1
shit	-1
woo	1
tarnish	-1
trembling	-1
embarrasses	-1
infracted	-1
denier	-1
needy	-1
absolved	1
defrauds	-1
drudgery	-1
resigns	-1
slave	-1
lagging	-1
unloved	-1
lurk	-1
bliss	1
lunatics	-1
engages	1
reassured	1
liked	1
pollutes	-1
god	1
mischief	-1
infesting	-1
beauty	1
unsettled	-1
awarded	1
deplores	-1
pileup	-1
danger	-1
resolve	1
sobering	1
cramp	-1
preventing	-1
tricked	-1
derail	-1
cancels	-1
infatuation	1
sustainable	1
laughing	1
short-sightedness	-1
disagreeable	-1
devastating	-1
spoiled	-1
mistaken	-1
battling	-1
indifference	-1
disabling	-1
unsuccessfully	-1
perpetrators	-1
fucktard	-1
monopolizing	-1
aficionados	1
oversimplification	-1
friend	1
penalize	-1
bothersome	-1
falsified	-1
debt	-1
avengers	-1
dreadful	-1
illiteracy	-1
embarrassed	-1
profiteer	-1
chokes	-1
contaminations	-1
displeasure	-1
icky	-1
beloved	1
favoured	1
disapproval	-1
excite	1
attractively	1
attracted	1
treasure	1
subpoena	-1
yucky	-1
riot	-1
methodical	1
lolololol	1
doubts	-1
sparkles	1
important	1
committed	1
agonize	-1
calms	1
tard	-1
masterpiece	1
carefree	1
irreversibly	-1
agonise	-1
supporter	1
hide	-1
heaven	1
abducted	-1
suing	-1
avenged	-1
unavailing	-1
burglary	-1
uproar	-1
nigger	-1
lousy	-1
falsify	-1
kiss	1
stable	1
appreciates	1
plagues	-1
clarifies	1
drag	-1
corrupted	-1
deafening	-1
promise	1
powerful	1
spearhead	1
stimulated	1
glee	1
evacuated	-1
distort	-1
disdain	-1
crushed	-1
swear	-1
pretend	-1
outages	-1
refuse	-1
angry	-1
battled	-1
win	1
grave	-1
betraying	-1
untrue	-1
befitting	1
reliability	1
safe	1
weird	-1
uncomfortable	-1
famous	1
applauds	1
monotone	-1
darkness	-1
jealous	-1
detention	-1
mirthfully	1
misuse	-1
victimize	-1
critic	-1
incomplete	-1
slut	-1
expose	-1
insulting	-1
diverting	-1
expand	1
acclaim	1
accusations	-1
touted	-1
popular	1
violations	-1
daring	1
unsafe	-1
denies	-1
impedes	-1
astonished	1
stifled	-1
enjoys	1
undermining	-1
regret	-1
difficult	-1
itchy	-1
accusing	-1
benefitting	1
mad	-1
shithead	-1
dropped	-1
dirty	-1
deride	-1
disaster	-1
detracted	-1
woohoo	1
frustrate	-1
censored	-1
victory	1
cheerful	1
doubted	-1
emergency	-1
genial	1
innovation	1
pointless	-1
perplexed	-1
ignore	-1
reaching	1
loser	-1
conflicts	-1
godsend	1
absolving	1
unforgivable	-1
breach	-1
rude	-1
worsening	-1
delightful	1
hazardous	-1
breathtaking	1
soothe	1
accusation	-1
sorry	-1
fertile	1
sick	-1
alarmist	-1
exaggerate	-1
dread	-1
resigning	-1
commended	1
deject	-1
coerced	-1
angered	-1
crappy	-1
relaxed	1
yearning	1
misunderstand	-1
sullen	-1
great	1
sins	-1
admiring	1
incapacitating	-1
rofl	1
supported	1
congrats	1
warn	-1
infested	-1
dumb	-1
inspiring	1
improperly	-1
sincerity	1
dehumanize	-1
tyrans	-1
poignant	1
secured	1
humble	1
meaningful	1
gallantly	1
invite	1
revered	1
blaming	-1
fuckers	-1
hopefully	1
injured	-1
enemy	-1
calm	1
disputes	-1
vociferous	-1
hahaha	1
wrongful	-1
enlightened	1
greeting	1
contender	-1
cherish	1
strengths	1
deprivation	-1
misreported	-1
starving	-1
damn good	1
haunted	-1
offends	-1
lively	1
envying	-1
thwart	-1
celebration	1
piteous	-1
mope	-1
humbug	-1
violates	-1
trusted	1
admits	-1
exaggerated	-1
alarm	-1
proud	1
unfair	-1
distasteful	-1
confident	1
cruelty	-1
totalitarian	-1
abandon	-1
tolerant	1
fuckin	-1
wits	1
fucked	-1
optimism	1
stupid	-1
psychopathic	-1
retarded	-1
cutting	-1
cunning	1
outbreaks	-1
sore	-1
rotten	-1
taint	-1
comedy	1
jackass	-1
decisive	1
blames	-1
derided	-1
wowow	1
offenses	-1
slash	-1
fascists	-1
grand	1
endorsed	1
disasters	-1
noticeable	1
collapse	-1
disjointed	-1
messing up	-1
fuck	-1
exhilarated	1
fit	1
blithe	1
irreparable	-1
conflicting	-1
sulky	-1
maddening	-1
marvel	1
cruel	-1
beauties	1
fed up	-1
sentenced	-1
ethical	1
amaze	1
congratulations	1
avoided	-1
rash	-1
expands	1
thorny	-1
impede	-1
sparkling	1
dreaded	-1
stimulating	1
effective	1
fud	-1
contagious	-1
loyalty	1
mirthful	1
absolve	1
travesty	-1
misplacing	-1
controversies	-1
averted	-1
befit	1
effectively	1
some kind	-1
dehumanizes	-1
perfect	1
infests	-1
inflicted	-1
struck	-1
brightness	1
distress	-1
hallelujah	1
unconvinced	-1
regretful	-1
honored	1
injury	-1
criticize	-1
persecuting	-1
remarkable	1
smuggling	-1
solution	1
unsold	-1
cautious	-1
illogical	-1
importance	1
friendship	1
sparkle	1
disappointments	-1
charming	1
ludicrous	-1
oppression	-1
retained	-1
loyal	1
roflmao	1
ignored	-1
fuking	-1
heartfelt	1
piss	-1
exonerate	1
oversimplify	-1
frustration	-1
exasparate	-1
blah	-1
abhorred	-1
choke	-1
criticise	-1
inconvenience	-1
worst	-1
terrified	-1
unpleasantness	-1
impotent	-1
criminal	-1
deteriorating	-1
stinking	-1
aggression	-1
unappeasable	-1
widowed	-1
esteem	1
obstacles	-1
robber	-1
lethargic	-1
hides	-1
welcome	1
greenwash	-1
appalling	-1
green wash	-1
critique	-1
sweetest	1
dirt	-1
slavery	-1
miss	-1
expels	-1
savange	-1
leak	-1
unemployment	-1
worn	-1
rejoice	1
extremists	-1
extend	1
eery	-1
withdrawal	-1
apologise	-1
moody	-1
discriminate	-1
ugliness	-1
irresolute	-1
hope	1
threats	-1
averts	-1
pay	-1
exploit	-1
disparage	-1
exaggerates	-1
jealousy	-1
usefulness	1
supports	1
vicious	-1
risks	-1
obliterate	-1
deformity	-1
boastful	-1
vexation	-1
deplored	-1
modernizing	1
delayed	-1
censors	-1
doubt	-1
protected	1
jumpy	-1
good	1
misleads	-1
bereaved	-1
boring	-1
rescues	1
destroyed	-1
cancelled	-1
deteriorate	-1
murders	-1
fascination	1
disabilities	-1
worsen	-1
opportunities	1
derails	-1
fulfilled	1
rebels	-1
nonsense	-1
indecisive	-1
challenge	-1
immortal	1
offensively	-1
hysterics	-1
anguish	-1
persecutes	-1
demand	-1
underestimates	-1
recommend	1
dent	-1
alarmed	-1
freedom	1
rewarded	1
misunderstanding	-1
repellent	-1
elegantly	1
enjoying	1
torturing	-1
admired	1
salutes	1
bummer	-1
pollutant	-1
delight	1
blessing	1
hollow	-1
weeping	-1
abhors	-1
recession	-1
axed	-1
detached	-1
loool	1
disapproving	-1
attacking	-1
misuses	-1
innovative	1
well-focused	1
entertaining	1
marvels	1
disguised	-1
perfected	1
glum	-1
glamourous	1
notable	1
tribute	1
beautify	1
screaming	-1
startled	-1
forbidding	-1
anxiety	-1
tarnished	-1
captivated	1
fired	-1
popularity	1
chastising	-1
liking	1
prays	1
lighthearted	1
scumbag	-1
swindles	-1
wrenching	-1
thanks	1
unfulfilled	-1
uptight	-1
positive	1
fun	1
donated	1
disguises	-1
classy	1
solving	1
disappeared	-1
sentences	-1
wrathful	-1
disappear	-1
picturesque	1
crimes	-1
alone	-1
disregarding	-1
admires	1
improvement	1
unhygienic	-1
inediable	-1
suspecting	-1
crash	-1
victimizing	-1
disadvantaged	-1
manipulated	-1
negative	-1
won	1
empty	-1
protect	1
discriminating	-1
misplace	-1
robing	-1
encouraged	1
crap	-1
adversary	-1
assaults	-1
assassination	-1
disturb	-1
cheating	-1
victims	-1
robs	-1
attraction	1
demoralize	-1
harmful	-1
rig	-1
questioned	-1
acceptable	1
conciliated	1
incompetence	-1
interrupting	-1
privileged	1
unbiased	1
vulnerable	-1
distraction	-1
misbehaved	-1
skepticism	-1
belittled	-1
stronger	1
tremulous	-1
pardon	1
commend	1
courteous	1
intransigency	-1
fitness	1
unstoppable	1
niggas	-1
frantic	-1
combats	-1
errors	-1
unconcerned	-1
deport	-1
roflcopter	1
happy	1
detract	-1
optionless	-1
curse	-1
furious	-1
backed	1
stunned	-1
restful	1
repercussions	-1
tout	-1
indoctrinating	-1
warmhearted	1
extremist	-1
denial	-1
foolish	-1
bitches	-1
accolade	1
sigh	-1
agonizes	-1
prevented	-1
infest	-1
deadlock	-1
sued	-1
favorited	1
pain	-1
vindicating	1
postponing	-1
richly	1
disapprovals	-1
undermines	-1
glory	1
deficiency	-1
sneezing	-1
unconfirmed	-1
creative	1
grief	-1
crushing	-1
dodging	-1
infuriate	-1
manslaughter	-1
victories	1
defunct	-1
unjust	-1
advantageous	1
ruins	-1
uncertain	-1
romance	1
leaked	-1
fearing	-1
please	1
commits	1
evergreen	1
wtf	-1
cheater	-1
giddy	-1
singleminded	-1
deteriorated	-1
jaunty	1
greets	1
united	1
fruitless	-1
flagship	1
dickhead	-1
rageful	-1
rescued	1
mercy	1
luxury	1
dumps	-1
savanges	-1
outmaneuvered	-1
contempt	-1
ratified	1
safety	1
stunning	1
charm	1
stole	-1
attracts	1
stinked	-1
resolving	1
tyran	-1
peril	-1
escape	-1
reliant	1
optimistic	1
flustered	-1
suffer	-1
prick	-1
legally	1
deceiving	-1
goodmorning	1
backing	1
misclassified	-1
heartwarming	1
barbarian	-1
criminate	-1
offences	-1
relieves	1
tolerance	1
certain	1
defective	-1
strengthen	1
harmed	-1
timorous	-1
frowning	-1
honouring	1
apathy	-1
saved	1
fearless	1
sweet	1
smuggles	-1
died	-1
sueing	-1
daredevil	1
choking	-1
fulfillment	1
faker	-1
pervert	-1
sexist	-1
stubborn	-1
inflicting	-1
frustrating	-1
misery	-1
dull	-1
untarnished	1
generously	1
unavailable	-1
jewels	1
persecuted	-1
incenses	-1
moaned	-1
affronted	-1
moans	-1
fraudulence	-1
xoxo	1
drown	-1
lack	-1
hopeful	1
discontented	-1
self-abuse	-1
gallant	1
pleased	1
derelict	-1
refuses	-1
supportive	1
seamless	1
courageously	1
ecstatic	1
gullible	-1
gullibility	-1
vigor	1
cancelling	-1
impedingly	-1
desired	1
scum	-1
chide	-1
dehumanizing	-1
earnest	1
downer	-1
benefitted	1
hunger	-1
starves	-1
dolorous	-1
cheat	-1
incapacitated	-1
fraudulent	-1
limits	-1
winwin	1
weak	-1
inhibit	-1
agonizing	-1
devastate	-1
loathe	-1
relentless	-1
underestimate	-1
screwed	-1
solidified	1
threaten	-1
constrained	-1
masterpieces	1
engrossing	1
spoilt	-1
fucking cute	1
burden	-1
contestable	-1
success	1
deniers	-1
inconvenient	-1
lmao	1
unattractive	-1
repulse	-1
tortured	-1
attractions	1
soothing	1
crestfallen	-1
stinks	-1
interests	1
crushes	-1
stab	-1
chaotic	-1
miracle	1
prosecutes	-1
muddy	-1
rapturous	1
self-confident	1
favor	1
problem	-1
revenge	-1
derailed	-1
concerned	-1
sadly	-1
bless	1
cries	-1
piqued	-1
dedication	1
dearly	1
betray	-1
pray	1
freak	-1
settlements	1
collision	-1
competitive	1
victors	1
restore	1
obstructed	-1
affection	1
care	1
obnoxious	-1
finest	1
screams	-1
misconduct	-1
victor	1
prospects	1
reigning	1
impatient	-1
unimpressed	-1
slashes	-1
resolute	1
hurting	-1
trickery	-1
hero	1
unlovable	-1
mistaking	-1
meaningless	-1
matters	1
helping	1
wrong	-1
anger	-1
lawsuits	-1
advantage	1
disturbs	-1
encourage	1
useful	1
stereotyped	-1
approves	1
hostile	-1
pessimism	-1
celebrate	1
dour	-1
discard	-1
dumped	-1
stupidity	-1
pseudoscience	-1
nice	1
smog	-1
short-sighted	-1
recommended	1
pesky	-1
hopeless	-1
consents	1
saddened	-1
vitriolic	-1
vindicated	1
impressive	1
prosperity	1
vested	1
exposes	-1
cut	-1
interested	1
stingy	-1
kidnap	-1
sabotage	-1
competent	1
poisons	-1
mandatory	-1
feeble	-1
relieved	1
shoot	-1
disease	-1
missed	-1
nuts	-1
monopolize	-1
supreme	1
shocked	-1
reckless	-1
abduction	-1
miscast	-1
deformities	-1
stupidly	-1
modernized	1
praising	1
praying	1
granted	1
dejected	-1
denounce	-1
hard	-1
deadening	-1
afflicted	-1
squanders	-1
cleared	1
irritating	-1
careless	-1
crazy	-1
inspire	1
comfortable	1
myth	-1
fuming	-1
ridiculous	-1
conciliating	1
isolated	-1
accepted	1
reprimands	-1
enrapture	1
disoriented	-1
harshly	-1
delicious	1
strangely	-1
beatific	1
consolable	1
insignificant	-1
condemned	-1
envies	-1
insufficient	-1
detained	-1
joyful	1
dismayed	-1
undecided	-1
unfit	-1
son-of-a-bitch	-1
dream	1
lovable	1
deriding	-1
fucking hot	1
denials	-1
flaws	-1
misinformation	-1
fright	-1
ominous	1
misleaded	-1
stimulates	1
sufferers	-1
broken	-1
highlight	1
landmark	1
hoping	1
suffering	-1
confused	-1
punishing	-1
sneeze	-1
convinces	1
misrepresentation	-1
obstruction	-1
irresponsible	-1
aggravated	-1
motivation	1
self-contradictory	-1
stamina	1
excellence	1
adopt	1
increased	1
appeases	1
degrades	-1
loathed	-1
walkouts	-1
praised	1
annoyed	-1
catastrophic	-1
prosecuted	-1
overprotective	-1
refine	1
polite	1
humiliated	-1
blackmail	-1
appreciation	1
motherfucker	-1
criticism	-1
amicable	1
hesitate	-1
monopolized	-1
cunt	-1
uselessness	-1
worrying	-1
starve	-1
incomprehensible	-1
suspects	-1
loathing	-1
affordable	1
unethical	-1
totalitarianism	-1
incensed	-1
reward	1
jokes	1
asshole	-1
deceived	-1
distorts	-1
damaged	-1
ineffective	-1
bothers	-1
unworthy	-1
chances	1
noblest	1
irritate	-1
sneezes	-1
superior	1
purposeful	1
prosecution	-1
speculative	-1
rewards	1
harassment	-1
likes	1
greater	1
boycotts	-1
awaits	-1
soothed	1
favourable	1
acceptance	1
fool	-1
defiant	-1
attractive	1
admire	1
brilliance	1
growth	1
mediocrity	-1
bold	1
hating	-1
unfavorable	-1
scapegoats	-1
